symbol,date,epsActual,epsEstimated,lastUpdated
601801.SS,2018-04-21,0.04,0.16,2025-06-17
601877.SS,2018-04-21,0.28,3.03,2025-06-17
BLX,2018-04-20,0.37,0.55,2025-10-17
WM,2018-04-20,0.91,0.83,2025-04-25
TLSNF,2018-04-20,0.59,0.62,2025-10-06
ERIC,2018-04-20,0.01,0.004,2024-11-16
SLB,2018-04-20,0.38,0.37,2025-04-25
086520.KQ,2018-04-20,167.0,353.0,2025-06-17
BOCH,2018-04-20,0.2,0.18,2023-12-04
DUNI.ST,2018-04-20,1.22,1.5,2025-06-17
316140.KS,2018-04-20,820.0,742.39,2025-06-17
000825.SZ,2018-04-20,0.26,0.13,2025-06-17
RF-PC,2018-04-20,0.35,0.31,2025-04-25
004000.KS,2018-04-20,2167.0,1701.5,2025-06-17
2330.TW,2018-04-20,3.46,3.47,2025-06-17
SLB.PA,2018-04-20,0.3083,0.3002,2025-06-17
CPAMF,2018-04-20,0.02282,0.02135,2025-11-10
USIM5.SA,2018-04-20,0.11,0.18,2025-10-29
PRK,2018-04-20,2.02,1.63,2025-04-23
GE,2018-04-20,1.28,0.88,2025-04-25
OFG,2018-04-20,0.3,0.2,2025-10-17
BILL.ST,2018-04-20,2.6,2.64,2025-06-17
KIT.OL,2018-04-20,0.15,0.15,2025-06-17
KSU,2018-04-20,1.3,1.33,2023-12-04
REG1V.HE,2018-04-20,0.04,0.04571,2025-06-17
WASH,2018-04-20,0.93,0.87,2025-10-17
STI,2018-04-20,1.29,1.11,2025-04-19
601992.SS,2018-04-20,0.36,0.05,2025-06-17
600498.SS,2018-04-20,0.13,0.15,2025-09-17
MELE.BR,2018-04-20,0.71,0.74,2025-06-17
ABCB,2018-04-20,0.73,0.73,2025-10-17
601216.SS,2018-04-20,0.06,0.08,2025-06-17
CLF,2018-04-20,-0.08,-0.21,2025-04-24
ENTRA.OL,2018-04-20,1.35,1.67,2025-06-17
INVE-B.ST,2018-04-20,4.53,7.58,2025-06-17
002108.SZ,2018-04-20,0.04,0.12,2025-06-17
TELIA1.HE,2018-04-20,0.59,0.61,2025-10-06
BCM.V,2018-04-20,0.26,0.01716,2025-06-17
GNTX,2018-04-20,0.4,0.4,2025-04-24
TELIA.ST,2018-04-20,0.59,0.62,2025-06-17
STT,2018-04-20,1.62,1.59,2025-12-04
CLRO,2018-04-20,-4.05,0.06,2025-08-27
SHOO,2018-04-20,0.36,0.34,2025-04-25
FCCY,2018-04-20,0.36,0.34,2023-12-04
RF,2018-04-20,0.35,0.31,2025-10-17
YAR.OL,2018-04-20,0.45,0.52,2025-06-17
SSAB-A.ST,2018-04-20,0.65,0.78,2025-06-17
HNI,2018-04-20,0.1,0.025,2025-04-25
055550.KS,2018-04-20,1799.0,1757.72,2025-06-17
VLRS,2018-04-20,-0.6,-0.15,2024-11-28
MAN,2018-04-20,1.45,1.64,2025-04-25
KKP.BK,2018-04-20,1.79,1.85,2025-06-17
ACU,2018-04-20,0.21,0.22,2025-04-24
SCATC.OL,2018-04-20,-0.17,0.23,2025-06-17
000709.SZ,2018-04-20,0.04,0.03657,2025-06-17
ATRLJ-B.ST,2018-04-20,2.32,2.18,2025-06-17
098460.KQ,2018-04-20,597.0,809.0,2025-06-17
KBANK.BK,2018-04-20,4.5,4.0,2025-06-17
300026.SZ,2018-04-20,0.06,0.042,2025-06-17
ERIC-B.ST,2018-04-20,0.11,-0.05,2025-06-17
S68.SI,2018-04-20,0.09,0.09,2025-06-17
000001.SZ,2018-04-20,0.33,0.33,2025-06-17
C38U.SI,2018-04-20,0.03,0.02806,2025-06-17
1702.TW,2018-04-20,0.89,0.96,2025-06-17
SWK,2018-04-20,1.39,1.35,2025-04-25
KTB.BK,2018-04-20,0.49,0.5,2025-06-17
ROP,2018-04-20,2.61,2.5,2025-04-24
HON,2018-04-20,1.95,1.9,2025-04-25
600703.SS,2018-04-20,0.19,0.21,2025-06-17
086790.KS,2018-04-20,2219.0,1964.15,2025-06-17
BMAX.ST,2018-04-20,-1.43,-1.3,2025-06-17
002223.SZ,2018-04-20,0.21,0.17,2025-06-17
SYF,2018-04-20,0.83,0.75,2025-04-25
STT-PG,2018-04-20,1.62,1.59,2025-04-25
002624.SZ,2018-04-20,0.27,0.35,2025-06-17
VOLARA.MX,2018-04-20,-1.11,-0.87,2025-06-17
3023.TW,2018-04-20,1.23,1.46,2025-06-17
NELLY.ST,2018-04-20,-0.33,-0.19,2025-06-17
TRU,2018-04-20,0.57,0.51,2025-04-25
CFG-PE,2018-04-20,0.78,0.76,2025-04-25
601689.SS,2018-04-20,0.17,0.22,2025-06-17
CFG,2018-04-20,0.78,0.76,2025-10-17
SYF-PA,2018-04-20,0.83,0.75,2025-04-25
BKR,2018-04-20,0.09,0.06,2025-04-25
BCEKF,2018-04-20,0.26,0.01716,2025-04-25
DTEA,2018-04-19,0.29,0.23,2025-09-09
000049.SZ,2018-04-19,0.37,0.21,2025-06-17
CLW,2018-04-19,0.31,0.62,2025-04-16
MBCN,2018-04-19,0.4,0.44,2025-10-17
ASMVF,2018-04-19,1.52,1.39,2025-10-06
YRAIF,2018-04-19,0.45,0.52,2025-04-25
PM,2018-04-19,1.0,0.9,2025-04-25
NOVN.SW,2018-04-19,1.28,1.27,2025-06-17
ABBN.SW,2018-04-19,0.3012,0.2818,2025-11-03
FMAO,2018-04-19,0.41,0.38,2025-10-17
ABB,2018-04-19,0.31,0.31,2023-12-04
SON,2018-04-19,0.74,0.72,2025-04-25
WBS-PF,2018-04-19,0.85,0.79,2025-10-17
TTSH,2018-04-19,0.08,0.07,2025-04-23
ASM.AS,2018-04-19,0.31,0.56,2025-06-17
FFBC,2018-04-19,0.52,0.47,2025-10-17
WAL,2018-04-19,0.96,0.93,2025-10-17
BK,2018-04-19,1.1,0.96,2025-04-25
PPG,2018-04-19,1.39,1.39,2025-04-25
CHE,2018-04-19,2.72,2.36,2025-04-25
600298.SS,2018-04-19,0.34,0.56,2025-06-17
PBCT,2018-04-19,0.3,0.3,2023-12-04
EPR.OL,2018-04-19,0.05,0.043,2025-06-17
CZNC,2018-04-19,0.36,0.29,2025-10-17
PFBC,2018-04-19,1.09,1.06,2025-10-17
BFH,2018-04-19,4.44,4.17,2025-10-17
DHR,2018-04-19,0.99,0.94,2025-04-25
EGIE3.SA,2018-04-19,0.6,0.65,2025-06-17
GATX,2018-04-19,1.98,1.15,2025-04-25
EWBC,2018-04-19,1.13,0.99,2025-10-17
GWW,2018-04-19,4.18,3.44,2025-04-25
MRTN,2018-04-19,0.13,0.12,2025-04-25
EGIO,2018-04-19,0.06,0.02333,2025-04-25
GFED,2018-04-19,0.34,0.33,2023-12-04
NUE,2018-04-19,1.17,1.1,2025-04-24
SNA,2018-04-19,2.79,2.72,2025-04-25
600015.SS,2018-04-19,0.44,0.4,2025-06-17
NMAN.ST,2018-04-19,1.05,1.03,2025-06-17
601933.SS,2018-04-19,0.08,0.08,2025-09-09
PG,2018-04-19,1.0,0.98,2025-04-25
EQBK,2018-04-19,0.61,0.64,2025-10-17
NHOXF,2018-04-19,1.05,1.03,2025-06-17
RCI,2018-04-19,0.71,0.6,2025-06-17
STBA,2018-04-19,0.73,0.7,2025-10-17
EXPO,2018-04-19,0.38,0.31,2025-04-25
GETVF,2018-04-19,0.16,0.16,2023-12-04
UNIFINA.MX,2018-04-19,1.34,1.31,2025-06-17
SHBI,2018-04-19,0.32,0.35,2025-10-17
000401.SZ,2018-04-19,-0.36,-0.01796,2025-06-17
WBS,2018-04-19,0.85,0.79,2025-10-17
WERN,2018-04-19,0.38,0.36,2025-04-25
PDRDF,2018-04-19,5.07,1.93,2025-10-07
GBCI,2018-04-19,0.48,0.51,2025-10-17
KEY-PK,2018-04-19,0.38,0.38,2025-04-25
EOLU-B.ST,2018-04-19,1.44,-0.59,2025-09-05
ASMXF,2018-04-19,0.382,0.69,2025-06-17
FIBRAPL14.MX,2018-04-19,0.96,0.97,2025-12-12
ADS,2018-04-19,4.44,4.17,2025-10-06
QUCOF,2018-04-19,1.31,1.47,2025-10-06
PTBA.JK,2018-04-19,138.0,120.9,2025-06-17
ICBK,2018-04-19,0.58,0.53,2023-12-04
POOL,2018-04-19,0.75,0.71,2025-04-24
TTB.BK,2018-04-19,0.05,0.05,2025-06-17
ENTOF,2018-04-19,1.35,1.67,2025-10-06
BAY.BK,2018-04-19,0.84,0.98,2025-06-17
PBCTP,2018-04-19,0.3,0.3,2023-12-04
KIMBERA.MX,2018-04-19,0.39,0.36,2025-06-17
HOTEL.MX,2018-04-19,0.31,0.23,2025-06-17
INBK,2018-04-19,0.71,0.69,2025-10-17
FBBPF,2018-04-19,0.0521,0.05265,2025-06-17
NVS,2018-04-19,1.28,1.25,2025-04-25
TL5.MC,2018-04-19,0.16,0.16,2025-09-09
ASMIY,2018-04-19,0.94,0.57,2025-06-17
AMRB,2018-04-19,0.22,0.21,2023-12-04
CTY1S.HE,2018-04-19,0.2,0.16,2025-06-17
TFC-PI,2018-04-19,0.94,0.92,2025-04-25
TEAM,2018-04-19,0.1,0.08,2025-04-25
DGX,2018-04-19,1.52,1.49,2025-04-25
FFIN,2018-04-19,0.26,0.24,2025-10-17
ESCA,2018-04-19,0.08,0.11,2025-04-25
ASB-PE,2018-04-19,0.5,0.41,2025-04-25
WABC,2018-04-19,0.66,0.66,2025-10-17
300024.SZ,2018-04-19,0.04,0.06,2025-06-17
DHR-PB,2018-04-19,0.99,0.94,2023-12-04
SBFG,2018-04-19,0.33,0.3,2025-10-17
BMTC,2018-04-19,0.75,0.7,2023-12-04
BLRDF,2018-04-19,0.3073,0.312,2025-06-17
LLNW,2018-04-19,0.06,0.023,2023-12-04
BANF,2018-04-19,0.95,0.82,2025-10-17
HOMB,2018-04-19,0.42,0.41,2025-10-17
CTG,2018-04-19,0.06,0.06,2025-03-24
NVR,2018-04-19,37.88,31.79,2025-04-25
SSAAF,2018-04-19,0.07683,0.09219,2025-06-17
IDIA.SW,2018-04-19,-0.66,-0.8,2025-06-17
BBAJF,2018-04-19,0.05265,0.05102,2025-06-17
BN4.SI,2018-04-19,0.19,0.11,2025-06-17
AMNB,2018-04-19,0.67,0.61,2025-04-25
IVSBF,2018-04-19,4.53,7.58,2025-10-03
Q.MX,2018-04-19,1.31,1.47,2025-06-17
PNR,2018-04-19,0.88,0.83,2025-04-24
MLXSF,2018-04-19,0.875,0.912,2025-06-17
LAWS,2018-04-19,0.13,0.14,2023-12-04
TCAP.BK,2018-04-19,1.63,1.58,2025-06-17
BX,2018-04-19,0.65,0.45,2025-04-24
TFC,2018-04-19,0.94,0.92,2025-10-17
SBNY,2018-04-19,2.69,2.67,2025-01-27
GTLS,2018-04-19,0.23,0.19,2025-04-25
KEY,2018-04-19,0.38,0.38,2025-10-17
INDB,2018-04-19,1.0,1.05,2025-10-17
DSGR,2018-04-19,0.13,0.14,2025-04-13
ERIXF,2018-04-19,0.013,-0.07,2025-10-06
SRCE,2018-04-19,0.73,0.78,2025-10-17
RI.PA,2018-04-19,4.32,1.93,2025-06-17
BBL.BK,2018-04-19,4.72,4.74,2025-06-17
GPC,2018-04-19,1.27,1.31,2025-04-23
EVO.ST,2018-04-19,0.9344979,0.9344979,2025-10-24
105560.KS,2018-04-19,2424.0,2079.29,2025-06-17
TFC-PR,2018-04-19,0.94,0.92,2025-04-25
CHCO,2018-04-19,1.13,1.06,2025-10-17
SKX,2018-04-19,0.75,0.74,2025-04-25
RBCAA,2018-04-19,1.32,1.21,2025-10-17
000050.SZ,2018-04-19,0.24,0.14,2025-06-17
HONE,2018-04-19,0.04,0.05,2025-10-17
ASB,2018-04-19,0.5,0.41,2025-10-17
1477.TW,2018-04-19,1.85,1.67,2025-06-17
RCI-B.TO,2018-04-19,0.9,0.75,2025-06-17
UFFRF,2018-04-19,1.34,1.31,2023-12-04
PZN,2018-04-19,0.2,0.19,2023-12-04
STECF,2018-04-19,-0.17,0.23,2025-10-06
BDN,2018-04-19,0.25,0.05,2025-04-25
PBATF,2018-04-19,138.0,120.9,2025-10-03
EGP,2018-04-19,1.16,1.1,2025-04-25
0522.HK,2018-04-19,1.52,1.39,2025-06-17
SASR,2018-04-19,0.8,0.75,2025-05-05
BBAJIOO.MX,2018-04-19,0.97,0.94,2025-06-17
A3M.MC,2018-04-19,0.09,0.07,2025-06-17
9802.TW,2018-04-19,0.66,1.37,2025-06-17
DBMXF,2018-04-18,0.21,0.2,2025-04-24
TCBI,2018-04-18,1.38,1.34,2025-10-17
RLI,2018-04-18,0.3,0.26,2025-04-25
KMI,2018-04-18,0.22,0.21,2025-10-15
EVGGF,2018-04-18,0.1109,0.1109,2025-06-17
064760.KQ,2018-04-18,907.0,1062.0,2025-06-17
FIHO12.MX,2018-04-18,0.21,0.2,2025-06-17
IFX.V,2018-04-18,0.01488,0.02977,2025-06-17
RROTF,2018-04-18,0.59,0.53,2025-06-17
CPSS,2018-04-18,0.12,0.16,2025-04-25
AIRI,2018-04-18,-2.2,-0.65,2025-08-27
2408.TW,2018-04-18,2.31,2.44,2025-06-17
AXTLF,2018-04-18,0.05,0.23,2025-04-25
CBQK.QA,2018-04-18,0.1,0.08,2025-06-17
NVSEF,2018-04-18,1.28,1.27,2025-04-24
EMIRATESNBD.AE,2018-04-18,0.39,0.35,2025-06-17
ABLZF,2018-04-18,0.31,0.29,2025-04-25
PACT.ST,2018-04-18,3.05,2.54,2025-06-17
KUT.V,2018-04-18,0.05,-0.05,2025-06-17
ALFAA.MX,2018-04-18,0.7,0.67,2025-06-17
CCI,2018-04-18,1.36,1.34,2025-04-25
104830.KQ,2018-04-18,626.5,563.65,2025-06-17
8039.TW,2018-04-18,0.46,0.82,2025-06-17
FVCB,2018-04-18,0.2,0.19,2025-10-22
TMSNY,2018-04-18,0.4,0.36,2025-04-12
TBKCP,2018-04-18,0.56,0.54,2023-12-04
TEMN.SW,2018-04-18,0.4,0.36,2025-06-17
CVCY,2018-04-18,0.38,0.25,2025-04-22
2867.TW,2018-04-18,-0.39,0.17,2025-06-17
CP,2018-04-18,0.43,0.43,2025-10-07
CTBI,2018-04-18,0.92,0.79,2025-10-17
ALPEKA.MX,2018-04-18,0.73,0.55,2025-06-17
ASML.AS,2018-04-18,1.26,1.17,2025-06-17
ORRF,2018-04-18,0.44,0.31,2025-10-17
NMAKF,2018-04-18,0.42,0.37,2025-06-17
NEMAKA.MX,2018-04-18,0.42,0.37,2025-06-17
CCK,2018-04-18,0.94,0.8,2025-04-25
IDRSF,2018-04-18,-0.66,-0.8,2025-06-17
WEGE3.SA,2018-04-18,0.14,0.14,2025-06-17
USB,2018-04-18,0.95,0.94,2025-12-04
MS-PL,2018-04-18,1.45,1.25,2025-08-27
TXT,2018-04-18,0.72,0.48,2025-11-10
600820.SS,2018-04-18,0.21,0.24,2025-06-17
CATY,2018-04-18,0.78,0.78,2025-10-17
FCCO,2018-04-18,0.35,0.31,2025-10-17
002400.SZ,2018-04-18,0.05,0.03,2025-06-17
MEAB-B.ST,2018-04-18,1.71,1.41,2025-06-17
VMI,2018-04-18,1.87,1.81,2025-09-18
CNS,2018-04-18,0.62,0.6,2025-04-25
SLG-PI,2018-04-18,1.12,0.46,2025-04-24
UFPI,2018-04-18,0.45,0.42,2025-04-25
COYJF,2018-04-18,0.2,0.16,2025-04-25
USB-PP,2018-04-18,0.96,0.95,2025-04-25
GL,2018-04-18,1.47,1.45,2025-04-25
EGBN,2018-04-18,1.04,1.05,2025-10-17
TSC,2018-04-18,0.36,0.35,2023-12-04
AA,2018-04-18,0.77,0.7,2025-04-25
CADE,2018-04-18,0.58,0.51,2025-10-17
MTG,2018-04-18,0.38,0.35,2025-04-24
CWBC,2018-04-18,0.38,0.3,2025-10-17
STLD,2018-04-18,0.96,0.91,2025-04-25
IZEA,2018-04-18,-0.52,-0.14,2025-09-19
000063.SZ,2018-04-18,0.4,0.28,2025-06-17
NWBI,2018-04-18,0.24,0.24,2025-10-17
SLG,2018-04-18,1.76,1.75,2025-04-25
TFIN,2018-04-18,0.56,0.54,2025-10-17
GSBC,2018-04-18,0.95,0.89,2025-10-17
TBK,2018-04-18,0.56,0.54,2023-12-04
DIB.AE,2018-04-18,0.17,0.16,2025-06-17
AIOSF,2018-04-18,0.09,0.07,2025-10-06
CVBF,2018-04-18,0.32,0.3,2025-10-17
ABT,2018-04-18,0.59,0.58,2025-04-25
MS,2018-04-18,1.45,1.25,2025-10-17
AXTELCPO.MX,2018-04-18,0.05,0.23,2025-06-17
ALPKF,2018-04-18,0.73,0.55,2025-10-06
TFINP,2018-04-18,0.4866,0.54,2025-04-25
CP.TO,2018-04-18,0.54,0.54,2025-06-17
UMPQ,2018-04-18,0.35,0.28,2023-12-04
LCNB,2018-04-18,0.33,0.38,2025-10-17
ALFFF,2018-04-18,0.03799,0.0362,2025-10-06
PTC,2018-04-18,0.34,0.31,2025-04-25
BPFH,2018-04-18,0.27,0.22,2023-12-04
3003.TW,2018-04-18,0.45,0.68,2025-06-17
FMNB,2018-04-18,0.28,0.26,2025-10-17
SNBR,2018-04-18,0.52,0.56,2025-10-18
TMNSF,2018-04-18,0.4,0.36,2025-04-24
AXP,2018-04-18,1.86,1.71,2025-10-17
AZA.ST,2018-04-18,0.69,0.69,2025-06-17
QCRH,2018-04-18,0.74,0.71,2025-10-17
ANGGF,2018-04-18,0.17,0.21,2025-10-06
URI,2018-04-18,2.87,2.38,2025-04-24
000898.SZ,2018-04-18,0.17,0.13,2025-06-17
ELISA.HE,2018-04-18,0.47,0.47,2025-06-17
ASML,2018-04-18,1.91,1.39,2025-10-16
0347.HK,2018-04-18,0.17,0.21,2025-06-17
IFLXF,2018-04-18,0.01488,0.02977,2025-04-09
MAXSF,2018-04-18,0.01795,0.01688,2025-06-17
CHMG,2018-04-18,0.92,0.83,2025-10-17
BXS,2018-04-18,0.58,0.52,2023-12-04
GS,2018-04-17,6.95,5.58,2025-10-17
HWC,2018-04-17,0.9,0.89,2025-10-17
OMAB.MX,2018-04-17,1.55,1.38,2025-06-17
PTLKF,2018-04-17,-0.36,7.87,2025-06-17
BOLSAA.MX,2018-04-17,0.54,0.51,2025-06-17
EXPI,2018-04-17,-0.16,-0.1,2025-09-09
NCBS,2018-04-17,0.94,0.8,2023-12-04
601222.SS,2018-04-17,0.07,0.09,2025-06-17
OMC,2018-04-17,1.14,1.06,2025-04-25
PACW,2018-04-17,0.93,0.8,2025-03-21
NIC,2018-04-17,0.94,0.8,2025-10-17
CAST.ST,2018-04-17,2.27,2.2,2025-06-17
UAL,2018-04-17,0.5,0.43,2025-04-25
TOM2.AS,2018-04-17,0.18,0.07,2025-06-17
600383.SS,2018-04-17,1.01,0.77,2025-06-17
CTO,2018-04-17,0.53,0.34,2025-04-25
IBM,2018-04-17,2.45,2.4,2025-04-24
GRPAQ,2018-04-17,-1.03,-0.2,2025-06-17
CSX,2018-04-17,0.26,0.22,2025-04-25
NTRS,2018-04-17,1.55,1.4,2025-04-25
LRCX,2018-04-17,0.48,0.44,2025-04-24
PGR,2018-04-17,1.29,1.19,2025-04-24
BMI,2018-04-17,0.26,0.37,2025-04-25
002294.SZ,2018-04-17,0.4,0.32,2025-06-17
GRPAF,2018-04-17,-1.03,-0.2,2025-06-17
UNH,2018-04-17,3.04,2.89,2025-04-25
BOMXF,2018-04-17,0.54,0.51,2025-10-06
WSBC,2018-04-17,0.76,0.69,2025-10-17
CMA,2018-04-17,1.58,1.53,2025-10-17
GAERF,2018-04-17,1.55,1.38,2025-10-06
OTLC,2018-04-17,-0.09,-0.08,2025-04-25
JNJ,2018-04-17,2.06,2.02,2025-04-24
KOMP.OL,2018-04-17,0.43,0.48,2025-06-17
CHMF.ME,2018-04-17,0.54,0.56,2025-06-17
IPCI.TO,2018-04-17,-0.9,-0.5,2025-09-08
HOPE,2018-04-17,0.38,0.37,2025-10-17
PLD,2018-04-17,0.68,0.37,2025-04-22
NTRSO,2018-04-17,1.58,1.4,2025-04-25
ISRG,2018-04-17,0.81,0.69,2025-04-25
WSBCP,2018-04-17,0.76,0.69,2025-04-25
MBWM,2018-04-17,0.66,0.56,2025-10-17
ASMLF,2018-04-17,1.55,1.44,2025-06-17
TISCO.BK,2018-04-17,2.21,2.19,2025-06-17
LPKR.JK,2018-04-17,-0.36,7.87,2025-06-17
HCSG,2018-04-17,0.00096,0.38,2025-04-25
OMAB,2018-04-17,0.67,0.6,2025-11-26
BFC,2018-04-17,1.05,0.93,2025-10-17
PON1V.HE,2018-04-17,0.42,0.39,2025-06-17
ADTN,2018-04-17,-0.29,-0.15,2025-04-25
IBKR,2018-04-17,0.16,0.14,2025-06-30
FULT,2018-04-17,0.28,0.28,2025-10-17
ELMUF,2018-04-17,0.47,0.47,2025-04-25
2062.TW,2018-04-17,0.08,0.46,2025-06-17
600031.SS,2018-04-16,0.04,0.04324,2025-06-17
WTFCP,2018-04-16,1.4,1.28,2025-04-25
6814.T,2018-04-16,-11.14,-18.6,2025-06-17
MTB,2018-04-16,2.94,2.74,2025-10-17
LAKE,2018-04-16,-0.01,0.19,2025-04-25
002572.SZ,2018-04-16,0.11,0.07,2025-09-03
PNFPP,2018-04-16,1.13,1.1,2025-08-27
SWDAF,2018-04-16,0.49,0.47,2025-06-17
PFC,2018-04-16,0.57,0.5,2025-05-05
KPDCF,2018-04-16,0.02,0.01818,2025-10-06
BMRA,2018-04-16,-0.04,-0.06,2025-04-12
WTFCM,2018-04-16,1.4,1.28,2025-04-24
AJBU.SI,2018-04-16,0.02,0.01818,2025-09-03
SVJTY,2018-04-16,0.54,0.62,2025-10-06
CCNEP,2018-04-16,0.46,0.48,2025-04-25
NFLX,2018-04-16,0.06,0.06,2025-12-09
300059.SZ,2018-04-16,0.05,0.05,2025-06-17
MARK.QA,2018-04-16,0.07,0.07,2025-06-17
GWCS.QA,2018-04-16,0.1,0.1,2025-06-17
600535.SS,2018-04-16,0.25,0.24,2025-06-17
002465.SZ,2018-04-16,0.01,0.06,2025-06-17
LOAN,2018-04-16,0.12,0.12,2025-04-25
SEAC,2018-04-16,2.0,0.08,2024-07-27
SCHW-PD,2018-04-16,0.55,0.54,2025-04-25
ORGS,2018-04-16,-5.2,-0.1,2025-09-09
CE,2018-04-16,2.79,2.32,2025-04-16
SCHW,2018-04-16,0.55,0.54,2025-04-24
WTFC,2018-04-16,1.4,1.28,2025-10-17
QIIK.QA,2018-04-16,0.17,0.16,2025-06-17
SFBS,2018-04-16,0.6,0.57,2025-10-17
603986.SS,2018-04-16,0.22,0.69,2025-06-17
PNFP,2018-04-16,1.13,1.1,2025-10-17
BAC,2018-04-16,0.62,0.59,2025-10-17
CCNE,2018-04-16,0.46,0.48,2025-10-17
CWQXF,2018-04-16,2.27,2.2,2025-10-06
JBHT,2018-04-16,1.07,1.07,2025-04-25
IPCIF,2018-04-16,-0.9,-0.5,2025-08-27
000581.SZ,2018-04-16,0.71,0.66,2025-06-17
000656.SZ,2018-04-16,0.03,0.037,2025-06-17
600816.SS,2018-04-15,0.19,0.19,2025-06-17
600276.SS,2018-04-15,0.2,0.18,2025-06-17
2330.SR,2018-04-15,0.46,0.76,2025-06-17
QIBK.QA,2018-04-15,0.27,0.23,2025-06-17
FRC-PK,2018-04-13,1.13,1.07,2023-12-04
NS8U.SI,2018-04-13,0.02,0.03294,2025-10-06
FRC-PI,2018-04-13,1.13,1.07,2023-12-04
PIXY,2018-04-13,-129431.7,-143813.0,2025-09-09
600376.SS,2018-04-13,0.46,0.86,2025-06-17
C,2018-04-13,1.68,1.61,2025-10-17
OIBR4.SA,2018-04-13,-5.46,-0.53,2025-06-17
FHN,2018-04-13,0.34,0.31,2025-10-17
3087.T,2018-04-13,24.94,16.9,2025-06-17
FHN-PE,2018-04-13,0.34,0.31,2025-04-23
3349.T,2018-04-13,206.73,116.16,2025-09-12
PNC,2018-04-13,2.43,2.43,2025-10-17
000100.SZ,2018-04-13,0.06,0.07,2025-06-17
JPM-PJ,2018-04-13,2.37,2.28,2025-04-25
WFC-PZ,2018-04-13,1.12,1.07,2025-04-25
3042.TW,2018-04-13,0.27,0.51,2025-06-17
JPM,2018-04-13,2.26,2.28,2025-10-17
9938.TW,2018-04-13,1.23,1.42,2025-06-17
2637.TW,2018-04-13,0.28,0.34,2025-06-17
RKET.HM,2018-04-13,0.28,-0.16,2025-06-17
FRC,2018-04-13,1.13,1.07,2023-12-04
035510.KS,2018-04-13,1527.0,4705.0,2025-06-17
DGLY,2018-04-13,-7.8,-0.29,2025-04-25
WFC,2018-04-13,1.12,1.06,2025-10-17
000425.SZ,2018-04-13,0.03414,0.03,2025-06-17
HCTPF,2018-04-13,0.02,0.03294,2025-11-24
8404.TW,2018-04-13,0.35,0.38,2025-06-17
SLS,2018-04-13,2.28,-53.0,2025-04-25
6506.T,2018-04-12,37.96,42.59,2025-09-16
CGEAF,2018-04-12,2.24,1.17,2025-06-17
9910.TW,2018-04-12,1.04,1.33,2025-06-17
CPLE6.SA,2018-04-12,0.37,0.74,2025-06-17
SJR-B.TO,2018-04-12,0.5,0.28,2025-06-17
CBSH,2018-04-12,0.72,0.62,2025-10-17
JGSHF,2018-04-12,0.96,0.78,2025-06-17
CGO.TO,2018-04-12,-1.64,1.66,2025-06-17
DIGBF,2018-04-12,0.05,0.05,2025-10-06
OZK,2018-04-12,0.86,0.85,2025-10-17
4105.TWO,2018-04-12,1.03,1.33,2025-06-17
7599.T,2018-04-12,8.18,5.7,2025-06-17
2880.TW,2018-04-12,0.37,0.3,2025-06-17
SKY,2018-04-12,0.14,-0.12,2025-04-16
3045.TW,2018-04-12,1.24,1.29,2025-06-17
6164.TW,2018-04-12,0.01199,0.15,2025-06-17
CCA.TO,2018-04-12,1.23,1.47,2025-06-17
APOG,2018-04-12,0.65,0.6,2025-10-03
4190.SR,2018-04-12,1.82,1.65,2025-06-17
SOIEF,2018-04-12,0.44,0.28,2025-04-25
DAL,2018-04-12,0.74,0.73,2025-04-25
GDDFF,2018-04-12,-0.05,-0.03,2025-09-05
PYT.VI,2018-04-12,0.3597,0.51,2025-06-17
1210.TW,2018-04-12,1.03,0.73,2025-06-17
9983.T,2018-04-12,251.05,219.61,2025-06-17
3702.TW,2018-04-12,1.13,0.8,2025-06-17
3008.TW,2018-04-12,29.96,38.49,2025-06-17
PROBF,2018-04-12,-0.02,-0.01769,2025-06-17
FOOD.TO,2018-04-12,-0.05,-0.03,2025-06-17
PRB.TO,2018-04-12,-0.02,-0.01769,2025-06-17
BLK,2018-04-12,6.7,6.39,2025-04-25
CSMYF,2018-04-12,206.73,116.16,2025-09-12
RAD,2018-04-12,-0.2,-0.4,2024-03-13
CGECF,2018-04-12,-1.30215,1.32,2025-06-17
GRRMF,2018-04-12,1.85,1.01,2025-10-06
SJR,2018-04-12,0.397,0.2223,2025-10-06
601021.SS,2018-04-11,0.1,0.07,2025-06-17
600388.SS,2018-04-11,0.24,0.24,2025-06-17
WRCDF,2018-04-11,0.914,0.803,2025-06-17
600054.SS,2018-04-11,0.09,0.05,2025-06-17
WAFD,2018-04-11,0.57,0.59,2025-10-17
8267.T,2018-04-11,34.46,20.18,2025-06-17
6505.TW,2018-04-11,1.92,1.89,2025-06-17
FTG.TO,2018-04-11,-0.01291,-0.00544,2025-06-17
8905.T,2018-04-11,47.78,42.95,2025-11-10
2651.T,2018-04-11,-59.66,23.06,2025-09-10
TRYG.CO,2018-04-11,1.41,1.15,2025-06-17
BBBY,2018-04-11,1.48,1.39,2025-09-23
8273.T,2018-04-11,133.75,124.9,2025-06-17
FAST,2018-04-11,0.15,0.15,2025-10-13
DUST.ST,2018-04-11,1.18,1.17,2025-06-17
600584.SS,2018-04-11,0.16,0.1,2025-06-17
SMMT,2018-04-11,-1.15,-0.81,2025-11-10
