symbol,date,epsActual,epsEstimated,lastUpdated
BAYRY,2019-02-27,0.31,0.26,2025-10-06
SAS-DKK.CO,2019-02-27,-0.44,-0.41,2025-06-17
CIO,2019-02-27,0.26,0.28,2025-04-25
AIABF,2019-02-27,-0.09,0.06,2025-06-17
AIOSF,2019-02-27,0.01126,0.24,2025-10-06
AAON,2019-02-27,0.16,0.17,2025-04-24
EUSHF,2019-02-27,0.38,0.33,2025-06-17
ROCC,2019-02-27,2.56,3.37,2025-09-16
GCP,2019-02-27,0.29,0.28,2023-12-04
UTHR,2019-02-27,3.34,2.54,2025-04-25
ANIM.MI,2019-02-27,0.1,0.1,2025-06-17
ACGYF,2019-02-27,0.12,0.1,2025-04-25
LAIX,2019-02-27,-6.72,-2.71,2025-06-17
6004.SR,2019-02-27,0.93,1.3,2025-06-17
HISJF,2019-02-27,41.12,34.25,2025-06-17
FUNO11.MX,2019-02-27,1.31,0.54,2025-06-17
WATT,2019-02-27,-9.6,-9.6,2025-04-25
ASCJF,2019-02-27,0.0048,0.05,2025-04-25
8271.TW,2019-02-27,0.63,0.97,2025-06-17
VAL,2019-02-27,-1.56,-1.48,2025-08-27
300124.SZ,2019-02-27,0.23,0.25,2025-09-03
HLNFF,2019-02-27,0.07,0.06,2025-04-23
300418.SZ,2019-02-27,0.23,0.39,2025-06-17
TOVX,2019-02-27,-2.8,-8.1,2025-04-16
WSR,2019-02-27,0.21,0.08,2025-04-24
NMFC,2019-02-27,0.36,0.35,2025-12-04
DAR,2019-02-27,0.24,0.21,2025-04-17
GUZOF,2019-02-27,0.84,0.73,2025-10-06
FMXUF,2019-02-27,2.96,2.2,2025-10-06
TFII,2019-02-27,0.726,0.628,2025-10-06
SHSP,2019-02-27,-0.23,-0.25,2023-12-04
PVAC,2019-02-27,2.56,3.37,2025-09-16
300012.SZ,2019-02-27,0.06,0.07,2025-06-17
DY,2019-02-27,0.1,0.17,2025-08-26
AD.AS,2019-02-27,0.43,0.42,2025-06-17
BWLLF,2019-02-27,-0.1273,0.1,2025-04-21
DFIN,2019-02-27,-0.06,0.16,2025-04-24
002747.SZ,2019-02-27,0.05,0.06,2025-06-17
ENIA,2019-02-27,0.6,0.01002,2024-03-14
MDGL,2019-02-27,-0.75,-0.75,2025-04-10
AMRN,2019-02-27,-1.8,-1.0,2025-04-24
OPESF,2019-02-27,0.1,0.00833,2025-09-09
MMNFF,2019-02-27,-0.25,-0.12,2025-09-05
BRR.BK,2019-02-27,0.09,-0.11,2025-06-17
300133.SZ,2019-02-27,-0.08,0.26,2025-06-17
002024.SZ,2019-02-27,0.78,0.69,2025-06-17
LB.TO,2019-02-27,0.98,1.29,2025-06-17
BALD-B.ST,2019-02-27,4.15,3.72,2025-06-17
002022.SZ,2019-02-27,0.01358,0.1,2025-06-17
ACSAF,2019-02-27,0.72,1.0,2025-06-17
PKIUF,2019-02-27,0.4313,0.4692,2025-06-17
BGNE,2019-02-27,-4.52,-2.87,2025-08-18
SPNE,2019-02-27,-0.53,-0.42,2023-12-04
TXAR.BA,2019-02-27,1.61,0.78,2025-06-17
AMT,2019-02-27,2.4,2.3,2025-04-24
WIE.VI,2019-02-27,0.16,0.23,2025-06-17
002405.SZ,2019-02-27,0.13,0.07,2025-06-17
CORR-PA,2019-02-27,0.38,0.53,2024-03-13
MEKKO.HE,2019-02-27,0.16,0.17,2025-06-17
EDPR.LS,2019-02-27,0.23,0.1,2025-06-17
SVTMF,2019-02-27,0.1742,0.2041,2025-10-06
ALEX,2019-02-27,-1.89,0.3,2025-04-25
JWEL.TO,2019-02-27,0.31,0.31,2025-06-17
CWK,2019-02-27,0.59,0.63,2025-04-25
002050.SZ,2019-02-27,0.08,0.07,2025-06-17
UNIQ.BK,2019-02-27,0.23,0.2,2025-06-17
PUTKF,2019-02-27,0.04043,691.13,2025-12-23
3675.TWO,2019-02-27,0.53,0.65,2025-06-17
002185.SZ,2019-02-27,0.03,0.06,2025-09-09
STAY,2019-02-27,0.21,0.19,2023-12-04
VMD.TO,2019-02-27,0.1057,0.1057,2025-06-17
CCU.SN,2019-02-27,169.68,152.05,2025-06-17
300058.SZ,2019-02-27,-0.02,-0.00643,2025-06-17
PKI.TO,2019-02-27,0.57,0.62,2025-06-17
300426.SZ,2019-02-27,-2.57,0.25,2025-09-09
002267.SZ,2019-02-27,0.05,0.1,2025-06-17
002493.SZ,2019-02-27,-0.03,0.06,2025-06-17
MGNI,2019-02-27,0.03,-0.05,2025-04-20
300199.SZ,2019-02-27,-0.69,0.17,2025-06-17
002138.SZ,2019-02-27,0.14,0.13,2025-06-17
300433.SZ,2019-02-27,-0.11,0.07,2025-06-17
PK,2019-02-27,0.73,0.69,2025-04-25
INE.TO,2019-02-27,0.09,0.01565,2025-06-17
QRTEB,2019-02-27,0.62,0.73,2025-04-24
MMEN.CN,2019-02-27,-0.25,-0.12,2025-09-16
FLNG,2019-02-27,0.3,0.36,2025-04-25
LAIXY,2019-02-27,-3.27,-2.71,2024-03-14
IONS,2019-02-27,2.42,0.3956,2025-11-10
1810.SR,2019-02-27,0.06,0.21,2025-06-17
SBGI,2019-02-27,2.1,2.0,2025-04-25
MEL.MC,2019-02-27,0.0886,0.04,2025-06-17
ANIP,2019-02-27,1.32,1.25,2025-04-25
CAJPY,2019-02-27,0.59,0.55,2025-06-17
OCN,2019-02-27,-1.05,-6.67,2025-04-12
MVC.MC,2019-02-27,0.00129,0.16,2025-06-17
002433.SZ,2019-02-27,0.15,0.1,2025-06-17
OPK,2019-02-27,-0.08,-0.09,2025-04-24
PRGO,2019-02-27,0.97,0.98,2025-04-22
300616.SZ,2019-02-27,0.94,1.09,2025-06-17
REPYF,2019-02-27,0.37,0.34,2025-10-03
GCI,2019-02-27,0.22,0.46,2025-04-23
PRQR,2019-02-27,-0.38,-0.53,2025-06-17
RGNX,2019-02-27,0.04,-0.32,2025-04-25
AMSF,2019-02-27,1.07,0.87,2025-04-24
TERRA13.MX,2019-02-27,0.78,0.69,2025-06-17
002353.SZ,2019-02-27,0.26,0.23,2025-06-17
FGEN,2019-02-27,0.25,-0.1,2025-04-25
MNST,2019-02-27,0.22,0.2,2025-04-25
ACA,2019-02-27,0.4,0.28,2025-04-24
002115.SZ,2019-02-27,0.07,0.11,2025-09-09
PGUUF,2019-02-27,0.03,0.05,2025-04-25
BABWF,2019-02-27,0.18,0.14,2025-10-06
IOVA,2019-02-27,-0.27,-0.27,2025-04-25
LBTYK,2019-02-27,0.03,0.1,2025-04-25
5FB.DE,2019-02-27,0.14,0.07,2025-06-17
002304.SZ,2019-02-27,0.72,0.74,2025-09-09
002583.SZ,2019-02-27,0.19,0.23,2025-06-17
ATSG,2019-02-27,0.36,0.33,2025-04-21
300203.SZ,2019-02-27,0.4,0.59,2025-06-17
002466.SZ,2019-02-27,0.37,0.41,2025-06-17
1323.TW,2019-02-27,0.87,0.73,2025-06-17
TRAXIONA.MX,2019-02-27,0.39,0.27,2025-06-17
002462.SZ,2019-02-27,0.27,0.31,2025-06-17
CHDN,2019-02-27,0.11,0.1,2025-04-04
002588.SZ,2019-02-27,-0.00332,0.06,2025-06-17
FLRY3.SA,2019-02-27,0.18,0.21,2025-06-17
SVC,2019-02-27,-0.66,-0.00971,2025-04-25
BILI,2019-02-27,-0.07,-0.1,2025-10-06
SESG.PA,2019-02-27,-0.02035,0.2,2025-06-17
300450.SZ,2019-02-27,0.44,0.33,2025-06-17
300274.SZ,2019-02-27,0.14,0.16,2025-09-09
LUMO,2019-02-27,-2.52,-3.09,2025-04-25
SJI,2019-02-27,0.39,0.48,2023-12-04
IPOAF,2019-02-27,-0.04267,0.08,2025-04-25
002460.SZ,2019-02-27,0.07,0.39,2025-06-17
ALSRF,2019-02-27,0.216,0.1705,2025-06-17
CODI-PC,2019-02-27,0.38,0.42,2025-04-23
GTE,2019-02-27,-0.3,0.6,2024-05-02
GLRE,2019-02-27,-2.25,-2.23,2025-04-25
FG,2019-02-27,0.34,0.27,2025-04-25
NTEC,2019-02-27,-7.4,-6.04,2024-03-14
AYX,2019-02-27,-0.01,-0.00698,2025-03-05
LADR,2019-02-27,0.45,0.43,2025-09-09
GENGF,2019-02-27,0.05,0.01111,2025-06-17
ANSS,2019-02-27,2.13,1.49,2025-08-06
BOX,2019-02-27,0.06,0.02118,2025-04-25
AMADF,2019-02-27,0.54,0.52,2025-06-17
GLNG,2019-02-27,0.32,0.15,2025-04-25
WTI,2019-02-27,0.22,0.15,2025-04-25
IHL.BK,2019-02-27,0.17,0.15,2025-06-17
002563.SZ,2019-02-27,0.16,0.12,2025-06-17
SRI,2019-02-27,0.47,0.44,2025-04-22
MRPRF,2019-02-27,0.1819,0.1819,2025-06-17
BHR-PD,2019-02-27,-0.44,-0.48,2025-04-25
MLPKF,2019-02-27,0.16,0.16,2025-04-25
GMALF,2019-02-27,0.14,-0.14,2025-10-06
ENG.MC,2019-02-27,0.49,0.51,2025-06-17
GN.CO,2019-02-27,3.3,3.5,2025-06-17
ALSSF,2019-02-27,0.22,0.43,2025-10-03
APA,2019-02-27,0.31,0.25,2025-04-25
TJX,2019-02-27,0.68,0.68,2025-04-25
XLRN,2019-02-27,-0.75,-0.68,2023-12-04
GGNDF,2019-02-27,3.3,3.48,2025-10-06
EA.BK,2019-02-27,0.2,0.3,2025-06-17
NTIOF,2019-02-27,1.13,1.19,2025-06-17
GKOS,2019-02-27,0.04,-0.13,2025-04-25
CENTEL.BK,2019-02-27,0.36,0.39,2025-06-17
002313.SZ,2019-02-27,-0.1,0.25,2025-06-17
TOA.BK,2019-02-27,0.22,0.27,2025-06-17
600887.SS,2019-02-27,0.23,0.19,2025-06-17
TELL,2019-02-27,-0.14,-0.15,2025-09-06
GBT,2019-02-27,-0.93,-0.89,2023-12-04
TNISY,2019-02-27,0.15,0.37,2025-06-17
EPRT,2019-02-27,0.13,0.12,2025-04-25
0K6M.L,2019-02-27,-0.03,-0.03,2025-04-25
JWLLF,2019-02-27,0.31,0.31,2025-06-17
JRONF,2019-02-27,0.17,0.18,2025-06-17
002126.SZ,2019-02-27,0.08,0.11,2025-06-17
300747.SZ,2019-02-27,0.2,0.28,2025-06-17
KW,2019-02-27,0.62,-0.07,2025-04-24
ITRI,2019-02-27,0.88,0.68,2025-04-25
INGXF,2019-02-27,0.09,0.01565,2025-06-17
TWNKW,2019-02-27,0.17,0.14,2023-12-04
UNTR.JK,2019-02-27,551.0,691.13,2025-06-17
PCELL.ST,2019-02-27,-0.2,-0.4,2025-06-17
LRCDF,2019-02-27,0.742,0.976,2025-10-17
SRPT,2019-02-27,-0.85,-0.66,2025-04-25
CZR,2019-02-27,0.03,0.42,2025-04-24
QRTEA,2019-02-27,0.62,0.73,2025-04-25
FBRX,2019-02-27,-14.4,-10.26,2025-04-25
300059.SZ,2019-02-27,0.02,0.02476,2025-06-17
ILINK.BK,2019-02-27,0.12,0.11,2025-06-17
SOI,2019-02-27,0.45,0.43,2025-03-24
5536.TWO,2019-02-27,2.07,4.09,2025-06-17
LXP,2019-02-27,0.22,0.2,2025-04-24
NA.TO,2019-02-27,1.5,1.54,2025-06-17
ECPG,2019-02-27,1.45,1.23,2025-04-25
SQ,2019-02-27,0.14,0.13,2025-04-25
FNHCQ,2019-02-27,-0.33,-0.41,2023-12-04
GNL-PB,2019-02-27,-0.02,0.06,2025-08-27
WIZC3.SA,2019-02-27,0.3,0.33,2025-06-17
RCON,2019-02-27,-3.83093,-0.67,2025-09-09
HZNP,2019-02-27,0.67,0.54,2023-12-04
IDEX.OL,2019-02-27,-0.12,-0.1,2025-06-17
NTLA,2019-02-27,-0.43,-0.55,2025-04-13
BGRIM.BK,2019-02-27,0.05,0.13,2025-06-17
SHOO,2019-02-27,0.42,0.38,2025-04-25
PKCOF,2019-02-27,23.79,24.71,2025-10-03
VYNE,2019-02-27,-54.72,-58.32,2025-04-12
002624.SZ,2019-02-27,0.2,0.25,2025-06-17
0388.HK,2019-02-27,1.46,1.65,2025-06-17
PHXHF,2019-02-27,-0.24,-0.018,2025-06-17
CPB,2019-02-27,0.77,0.7,2025-04-25
DEN,2019-02-27,0.1,0.1,2024-03-13
SYDB.CO,2019-02-27,3.2,3.0,2025-06-17
PGTI,2019-02-27,0.21,0.2,2025-04-25
HERDEZ.MX,2019-02-27,0.84,0.73,2025-06-17
CCLP,2019-02-27,-0.08,-0.08,2025-04-13
ACS.MC,2019-02-27,0.72,1.0,2025-09-09
GIFLF,2019-02-27,0.2501,0.2956,2025-10-06
ASM,2019-02-27,0.02,0.003,2025-04-12
GEF,2019-02-27,0.65,0.64,2025-04-25
HHC,2019-02-27,0.86,0.93,2024-03-14
002635.SZ,2019-02-27,0.16,0.28,2025-06-17
NANOV.OL,2019-02-27,-1.78,-2.17,2024-03-14
BBDC,2019-02-27,0.16,0.15,2025-04-23
3167.TW,2019-02-27,0.99,1.17,2025-06-17
ADYEN.AS,2019-02-27,2.7,1.39,2025-06-17
002400.SZ,2019-02-27,0.03,0.02,2025-06-17
TWNK,2019-02-27,0.17,0.14,2024-11-03
300296.SZ,2019-02-27,0.13,0.26,2025-06-17
SOLB.BR,2019-02-27,1.56,1.17,2025-06-17
ESTC,2019-02-27,-0.16,-0.31,2025-04-25
002572.SZ,2019-02-27,0.29,0.37,2025-09-03
ABLZF,2019-02-27,0.3,0.28,2025-04-25
FBASF,2019-02-27,1.31,0.54,2025-10-06
300115.SZ,2019-02-27,-0.15,0.16,2025-06-17
HPQ,2019-02-27,0.52,0.51,2025-04-25
GTE.TO,2019-02-27,-0.03,0.07,2025-06-17
HMPRO.BK,2019-02-27,0.13,0.13,2025-06-17
002470.SZ,2019-02-27,-0.17,-0.04,2025-06-17
NEXT.OL,2019-02-27,-1.84,-1.8,2025-06-17
TAC,2019-02-27,-0.33,0.08,2024-11-12
MGPI,2019-02-27,0.69,0.56,2025-07-22
SBOW,2019-02-27,4.82,1.9,2025-04-25
FTSI,2019-02-27,4.8,4.81,2023-12-04
SAS.ST,2019-02-27,-0.44,-0.39,2025-06-17
SEAFCO.BK,2019-02-27,0.16,0.14,2025-06-17
ADAP,2019-02-27,-0.36,-0.29,2025-04-24
LXP-PC,2019-02-27,0.1,0.05,2025-08-27
MIDD,2019-02-27,1.7,1.64,2025-04-25
HMLP,2019-02-27,0.4,0.43,2023-12-04
KGAUF,2019-02-27,0.07957,0.05305,2025-06-17
HURN,2019-02-26,0.66,0.68,2025-04-23
FALABELLA.SN,2019-02-26,58.8,83.95,2025-06-17
INGN,2019-02-26,0.44,0.25,2025-10-15
XHR,2019-02-26,0.58,0.57,2025-04-25
2034.TW,2019-02-26,0.22,0.48,2025-06-17
SOTDF,2019-02-26,-0.86207,1.36,2025-08-27
COCSF,2019-02-26,1.36,1.86,2025-10-06
USCR,2019-02-26,0.43,0.57,2023-12-04
300136.SZ,2019-02-26,0.13,0.27,2025-06-17
AP.BK,2019-02-26,0.3,0.3,2025-06-17
002033.SZ,2019-02-26,-0.02051,-0.0127,2025-06-17
HSKA,2019-02-26,0.44,0.76,2024-03-13
002352.SZ,2019-02-26,0.34,0.34,2025-06-17
SES.TO,2019-02-26,0.06,0.06,2025-06-17
PZZA,2019-02-26,0.15,0.23,2025-04-25
TNL,2019-02-26,1.27,1.27,2025-12-04
EV,2019-02-26,0.73,0.73,2025-04-23
EVH,2019-02-26,-0.07,-0.04064,2025-04-25
002444.SZ,2019-02-26,0.14,0.19,2025-06-17
CW,2019-02-26,1.9,1.75,2025-04-23
SOHO,2019-02-26,0.12,-0.15,2025-04-25
QNNS.QA,2019-02-26,0.1,0.09,2025-06-17
WN.TO,2019-02-26,1.59,1.57,2025-06-17
CPIX,2019-02-26,0.1,-0.16,2025-04-25
RRGB,2019-02-26,0.43,0.38,2025-04-25
MELI,2019-02-26,-0.05,-0.15,2025-04-25
CLRB,2019-02-26,-6.2,-10.0,2025-04-25
POMO4.SA,2019-02-26,0.08,0.05,2025-06-17
ISOFOL.ST,2019-02-26,-0.65,-0.87,2025-06-17
CDXS,2019-02-26,0.03,0.01759,2025-04-25
OMP,2019-02-26,0.54,0.56,2023-12-04
HEI-A,2019-02-26,0.58,0.46,2025-04-24
LANDP,2019-02-26,-0.07,-0.025,2025-08-27
SAFM,2019-02-26,-0.82,-1.55,2023-12-04
CPE,2019-02-26,1.7,2.2,2025-04-10
CHRD,2019-02-26,-0.11202,0.03,2025-04-20
5203.TW,2019-02-26,0.92,1.23,2025-06-17
ASPS,2019-02-26,0.59,0.33,2025-04-25
RVNC,2019-02-26,-1.12,-0.94,2025-04-25
CBRL,2019-02-26,2.52,2.5,2025-04-23
VTRS,2019-02-26,1.3,1.36,2025-04-25
DIF.BK,2019-02-26,0.26,0.26,2025-06-17
BNS.TO,2019-02-26,1.75,1.82,2025-06-17
MTDR,2019-02-26,0.37,0.28,2025-04-24
ATHM,2019-02-26,1.31,1.11,2025-06-17
ALEATIC.MX,2019-02-26,1.7,2.3,2025-06-17
PRFT,2019-02-26,0.47,0.4,2025-04-25
002027.SZ,2019-02-26,0.07,0.08,2025-06-17
JMT.BK,2019-02-26,0.14,0.16,2025-06-17
SPNS,2019-02-26,0.16,0.14,2025-04-25
AUSS.OL,2019-02-26,4.75,2.48,2025-06-17
SDRLF,2019-02-26,-1.89,-1.93,2023-12-04
CGEN,2019-02-26,-0.16,-0.21,2025-04-21
OUT,2019-02-26,0.72,0.69,2025-04-25
CSGP,2019-02-26,0.28,0.25,2025-04-16
MMSI,2019-02-26,0.48,0.45,2025-03-29
KHNGF,2019-02-26,1.6,1.73,2025-06-17
COKE,2019-02-26,1.82,0.13,2025-04-24
SE,2019-02-26,-0.94,-0.85,2025-04-25
RRD,2019-02-26,0.64,0.66,2023-12-04
OPGN,2019-02-26,-1880.0,-1680.0,2025-11-10
MULTI.OL,2019-02-26,0.07,0.69,2025-06-17
TRI,2019-02-26,0.21,0.06,2025-04-25
RAIL,2019-02-26,-0.58,-0.45,2025-04-25
ODPV3.SA,2019-02-26,0.15,0.14,2025-06-17
PSA-PN,2019-02-26,2.17,2.11,2025-08-27
BBSI,2019-02-26,0.55,0.44,2025-04-25
ARKAF,2019-02-26,1.28,1.25,2025-06-17
HY,2019-02-26,-0.07,0.44,2025-04-25
300383.SZ,2019-02-26,0.13,0.13,2025-06-17
SSTK,2019-02-26,0.59,0.48,2025-04-25
BGFV,2019-02-26,-0.16,-0.16,2025-10-01
002179.SZ,2019-02-26,0.26,0.27,2025-06-17
3035.TW,2019-02-26,0.31,0.35,2025-06-17
GIC,2019-02-26,0.33,0.27,2025-04-25
PHCUF,2019-02-26,-0.5,-0.26,2024-09-15
SAWAD.BK,2019-02-26,0.66,0.64,2025-06-17
ISEE,2019-02-26,-0.53,-0.41,2023-12-04
M&M.NS,2019-02-26,2.73,2.53,2025-06-17
MALEE.BK,2019-02-26,-0.52,-0.05,2025-06-17
EOG,2019-02-26,1.24,1.34,2025-04-25
MINT.BK,2019-02-26,0.28,0.27,2025-06-17
MTRO.L,2019-02-26,7.1,9.0,2025-10-07
002299.SZ,2019-02-26,0.57,0.31,2025-06-17
PCELF,2019-02-26,-0.2,-0.4,2025-06-17
TFG.BK,2019-02-26,0.00155,,2025-06-17
DRQ,2019-02-26,-0.04,-0.23,2025-04-25
KNKZF,2019-02-26,-0.80059,-1.25,2025-10-07
PANW,2019-02-26,0.25,0.2,2025-04-12
MITT-PC,2019-02-26,0.47,0.51,2025-04-25
IMAX,2019-02-26,0.26,0.24,2025-04-25
300073.SZ,2019-02-26,0.26,0.23,2025-06-17
FLMN,2019-02-26,0.14,0.19,2023-12-04
WLL,2019-02-26,-3.75,39.4,2023-12-04
002261.SZ,2019-02-26,-1.23,0.08,2025-06-17
WIPKF,2019-02-26,0.41,0.48,2025-04-23
FCN,2019-02-26,0.83,0.51,2025-04-20
TBPH,2019-02-26,-0.92,-1.12,2025-04-25
PEO.WA,2019-02-26,2.85,2.51,2025-06-17
SJM,2019-02-26,2.26,2.03,2025-04-25
RDHL,2019-02-26,-3.4,-3.9,2025-04-29
NXTBF,2019-02-26,-1.84,-1.8,2025-04-24
002876.SZ,2019-02-26,0.05,0.0287,2025-06-17
VEC,2019-02-26,0.73,0.78,2023-12-04
LAND,2019-02-26,0.13,0.13,2025-04-18
ASXC,2019-02-26,-0.91,-0.83,2025-04-25
LQDA,2019-02-26,-0.62,-0.69,2025-04-12
MGRC,2019-02-26,0.99,0.77,2025-04-25
INSP,2019-02-26,-0.22,-0.32,2025-04-25
MINOF,2019-02-26,0.28,0.27,2025-10-06
PSA,2019-02-26,2.17,2.11,2025-04-23
JCYCF,2019-02-26,0.46,1.59,2025-11-24
DSX-PB,2019-02-26,0.02766,0.08,2025-04-24
CHCT,2019-02-26,0.41,0.41,2025-04-24
HEI,2019-02-26,0.58,0.47,2025-04-24
HKXCF,2019-02-26,0.186,0.2102,2025-06-17
BLD,2019-02-26,1.2,1.19,2025-04-24
PNBK,2019-02-26,0.04,0.3,2025-04-25
EDRVF,2019-02-26,0.23,0.1,2025-10-06
TPH,2019-02-26,0.7,0.65,2025-04-21
RHP,2019-02-26,1.64,1.64,2025-04-25
SEYMF,2019-02-26,0.02,0.038,2025-10-06
NLLSF,2019-02-26,-0.05,-0.03,2025-06-17
TREE,2019-02-26,1.22,1.51,2025-04-16
IVL.BK,2019-02-26,0.35,0.62,2025-06-17
002236.SZ,2019-02-26,0.33,0.34,2025-06-17
CLVS,2019-02-26,-1.88,-1.72,2023-12-04
SBX.OL,2019-02-26,-0.2,-0.2,2025-06-17
ZYXI,2019-02-26,0.07,0.07,2025-02-14
JAKK,2019-02-26,-3.7,-4.9,2025-04-25
REI,2019-02-26,0.07,0.06,2025-04-25
4004.SR,2019-02-26,0.03,0.33,2025-06-17
002001.SZ,2019-02-26,0.25,0.47,2025-06-17
IDXAF,2019-02-26,-0.12,-0.1,2025-10-06
002081.SZ,2019-02-26,0.2,0.27,2025-06-17
TQM.BK,2019-02-26,0.54,0.41,2025-06-17
RILBA.CO,2019-02-26,6.95,6.09,2025-06-17
BLA.BK,2019-02-26,0.58,0.58,2025-06-17
FPLSF,2019-02-26,0.05,0.05,2025-04-25
SOHOO,2019-02-26,-0.28,-0.15,2025-04-25
CMPRF,2019-02-26,0.43,0.43,2025-10-06
ELF,2019-02-26,0.3,0.21,2025-11-10
KOF,2019-02-26,0.7,0.95,2025-06-17
APLS,2019-02-26,-0.65,-0.65,2025-04-24
CRFB3.SA,2019-02-26,0.32,0.31,2025-06-17
VEEV,2019-02-26,0.45,0.4,2025-05-31
IMQCF,2019-02-26,0.07,0.07,2025-10-06
MASI,2019-02-26,0.83,0.73,2025-04-12
AAALF,2019-02-26,1.66,1.39,2025-06-17
CIR,2019-02-26,0.62,0.6,2023-12-04
PTMN,2019-02-26,0.5,0.8,2025-04-25
FOXF,2019-02-26,0.58,0.56,2025-04-25
TNDM,2019-02-26,0.02,-0.22,2025-04-25
SOY.TO,2019-02-26,-0.11,-0.07,2025-06-17
ASR,2019-02-26,2.47,1.95,2025-10-06
PEN,2019-02-26,0.13,0.11,2025-04-22
AMWD,2019-02-26,1.4,1.3,2025-04-24
ATRA,2019-02-26,-43.75,-32.75,2025-04-20
BPMC,2019-02-26,-1.83,-1.68,2025-08-18
300207.SZ,2019-02-26,0.17,0.2,2025-06-17
SAFT,2019-02-26,1.83,0.93,2025-04-23
JAZZ,2019-02-26,3.64,2.98,2025-04-25
WW,2019-02-26,0.46,0.6,2025-04-25
ACAD,2019-02-26,-0.5,-0.55,2025-04-22
M&MFIN.NS,2019-02-26,2.73,2.53,2025-06-17
HOUS,2019-02-26,0.04,0.12,2025-04-25
QH.BK,2019-02-26,0.07,0.09,2025-06-17
OAS,2019-02-26,-0.02,-0.0075,2023-12-04
TOL,2019-02-26,0.76,0.61,2025-04-25
AHODF,2019-02-26,0.4888,0.4774,2025-06-17
KEQU,2019-02-26,-0.01,0.56,2025-04-24
000880.KS,2019-02-26,-2030.0,825.14,2025-06-17
SCCAF,2019-02-26,0.3027,0.3254,2025-06-17
TVTX,2019-02-26,-0.18,-0.48,2025-04-24
PSA-PM,2019-02-26,2.17,2.11,2025-08-27
SPALI.BK,2019-02-26,1.34,0.78,2025-06-17
2458.TW,2019-02-26,1.36,1.37,2025-06-17
INN,2019-02-26,0.3,0.28,2025-04-23
002527.SZ,2019-02-26,-0.5,-0.03049,2025-06-17
DRM.TO,2019-02-26,0.56,0.55,2025-06-17
FLL,2019-02-26,-0.07,-0.06,2025-04-25
JYSK.CO,2019-02-26,5.56,5.91,2025-06-17
SUPN,2019-02-26,0.48,0.27,2025-04-12
BRIN-B.ST,2019-02-26,0.21,0.32,2025-06-17
SIMECB.MX,2019-02-26,1.19,1.93,2025-06-17
M.BK,2019-02-26,0.65,0.75,2025-06-17
VBBR3.SA,2019-02-26,1.38,0.44,2025-06-17
081660.KS,2019-02-26,-11.0,559.65,2025-06-17
ANAN.BK,2019-02-26,0.18,0.28,2025-06-17
SPNS.TA,2019-02-26,0.16,0.14,2025-10-06
PSYTF,2019-02-26,0.1816,0.1665,2025-06-17
300251.SZ,2019-02-26,-0.3,0.08,2025-06-17
WPK.TO,2019-02-26,0.41,0.45,2025-06-17
LNG,2019-02-26,0.25,0.27,2025-04-25
OPRX,2019-02-26,0.06,-0.01,2025-04-25
PLNT,2019-02-26,0.34,0.32,2025-04-12
2301.TW,2019-02-26,1.06,0.93,2025-06-17
EPZM,2019-02-26,-0.29,-0.47,2023-12-04
ZZZ.TO,2019-02-26,0.4,0.43,2025-06-17
M,2019-02-26,2.73,2.53,2025-04-25
WBD,2019-02-26,0.74,0.8,2025-04-23
AXGN,2019-02-26,-0.09,-0.05,2025-04-12
SECYF,2019-02-26,0.06,0.06,2025-10-06
ORA,2019-02-26,0.42,0.57,2025-04-25
002599.SZ,2019-02-26,0.09,0.11,2025-06-17
DRUNF,2019-02-26,0.56,0.55,2025-06-17
002230.SZ,2019-02-26,0.16,0.09,2025-06-17
PTAIF,2019-02-26,0.00834,139.04,2025-06-17
TA,2019-02-26,-0.85,-1.5,2024-09-15
BNS,2019-02-26,1.32,1.42,2025-10-06
RLGY,2019-02-26,0.04,0.12,2023-12-04
SLR.MC,2019-02-26,0.02,0.038,2025-09-09
DERM,2019-02-26,-1.7,-1.91,2025-04-23
NBR,2019-02-26,-12.5,-8.0,2025-04-24
ENPH,2019-02-26,0.04,0.06,2025-04-24
BMO,2019-02-26,1.76,1.69,2025-10-17
MGNX,2019-02-26,-1.06,-0.98,2025-04-25
AIXXF,2019-02-26,0.1819,0.1364,2025-06-17
ANNSF,2019-02-26,2.06,1.77,2025-10-06
260930.KQ,2019-02-26,353.0,297.29,2025-06-17
GENTERA.MX,2019-02-26,0.43,0.43,2025-06-17
BCIC,2019-02-26,0.5,0.8,2025-11-27
PUMP,2019-02-26,0.59,0.56,2025-04-25
GTY,2019-02-26,0.32,0.33,2025-04-25
CELC,2019-02-26,-0.15,-0.2,2025-09-09
BALDF,2019-02-26,4.15,3.72,2025-10-06
222800.KQ,2019-02-26,-364.39,442.92,2025-06-17
TRI.TO,2019-02-26,0.2,0.06,2025-06-17
STR,2019-02-26,0.56,0.74,2025-09-09
MNKKQ,2019-02-26,2.18,1.92,2023-12-04
ARNA,2019-02-26,1.35,-0.76,2023-12-04
ICFI,2019-02-26,1.17,1.22,2025-04-25
MED,2019-02-26,1.3,1.21,2025-04-25
TTW.BK,2019-02-26,0.17,0.18,2025-06-17
CERS,2019-02-26,-0.12,-0.1,2025-04-25
MITT,2019-02-26,1.41,0.51,2025-04-25
STKL,2019-02-26,-0.11,-0.09,2025-04-25
BNFT,2019-02-26,0.14,0.1,2023-12-04
JBGS,2019-02-26,0.41,0.42,2025-09-09
SMLP,2019-02-26,5.85,3.21,2025-04-25
